Angola,2020,October,NA,Min. of National Defense & Veterans Affairs,"Joao Ernesto DOS SANTOS ""Liberdade""",Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Parliamentary Affairs,Rosa Luis de Sousa MICOLO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,"Min. of Public Admin., Employment, & Social Security",Antonio Rodrigues Afonso PAULO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Public Works & Planning,Manuel Tavares DE ALMEIDA,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Science & Technology,Maria Candida TEIXEIRA,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Social Communication,Nuno dos Anjos Caldas ALBINO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of State & Head of the Security House of the Pres. of the Republic,Pedro SEBASTIAO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,"Min. of Telecommunications, Information Technology, & Social Communication",Manuel Gomes da Conceicao HOMEM,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Territorial Admin.,Marcy LOPES,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Transport,Ricardo Daniel Sandao Viegas de ABREU,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Urbanism & Housing,Branca Manuel da Costa Neto do ESPIRITO SANTO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Welfare & Social Reintegration,Joao Baptista KUSSUMUA,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of Youth & Sports,Ana Paula Sacramento NETO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,"Min. in the Office of the Presidency, Civil Affairs",Frederico Manuel Dos Santos e Silva CARDOSO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Min. of State for Economic and Social Development,Manuel Jose Nunes JUNIOR,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Sec. of the Council of Ministers,Adao de ALMEIDA,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,"Governor, National Bank of Angola",Jose de Lima MASSANO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Attorney Gen.,Helder Fernando Pitta GROS,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,Ambassador to the US,Joaquim do ESPIRITO SANTO,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Angola,2020,October,NA,"Permanent Representative to the UN, New York",Maria de Jesus dos Reis FERREIRA,Titular,NA,October2020ChiefsDirectory.pdf,21-Apr-20,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Governor Gen.,Rodney WILLIAMS,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Prime Min.,Gaston BROWNE,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Senior Min.,Lester BIRD,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Agriculture, Fisheries, & Barbuda Affairs",Dean JONAS,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Education, Science, & Technology",Michael BROWNE,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Min. of Finance & Corporate Governance,Gaston BROWNE,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Foreign Affairs, Immigration, & Intl. Trade",Paul GREENE,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Health, Wellness, & the Environment",Molwyn JOSEPH,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Housing, Lands, & Urban Renewal",Maria BROWNE,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Information, Broadcasting, Telecommunications, & Information Technology",Melford NICHOLAS,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Legal Affairs, Public Safety, & Labor",Steadroy BENJAMIN,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Public Utilities, Civil Aviation, & Energy",Robin YEARWOOD,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Min. of Social Transformation & Human Resource Development,Samantha Nicole MARSHALL,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,"Min. of Sports, Culture, National Festivals, & the Arts",Daryll MATHEW,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Min. of Tourism & Economic Development,Charles FERNANDEZ,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Min. of Works,Lennox WESTON,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Antigua and Barbuda,2020,October,NA,Attorney Gen.,Steadroy BENJAMIN,Titular,NA,October2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
