Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Israel,2020,May,NA,"Min. of Science, Technology, & Space",Ofir AKUNIS,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,Min. for Social Equality,Gila GAMLIEL,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,Min. of Strategic Affairs,Gilad ERDAN,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,Min. of Tourism,Yariv LEVIN,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,Min. of Transportation & Road Safety,Bezalel SMOTRICH,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,Attorney Gen.,Avichai MANDELBLIT,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,"Governor, Bank of Israel",Amir YARON,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,Ambassador to the US,Ron DERMER,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Israel,2020,May,NA,"Permanent Representative to the UN, New York",Danny DANON,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Italy,2020,May,NA,Pres.,Sergio MATTARELLA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Prime Min.,Giuseppe CONTE,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Under Sec. for the Presidency of the Council of Ministers,Riccardo FRACCARO,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,"Min. of Agriculture, Nutrition, & Forestry",Teresa BELLANOVA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Cultural Assets & Tourism,Dario FRANCESCHINI,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Defense,Lorenzo GUERINI,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Economic Development,Stefano PUTUANELLI,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Economy & Finance,Roberto GUALTIERI,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Education,Lorenzo FIORMONTI,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Environment,Sergio COSTA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of European Affairs,Vincenzo AMENDOLA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Family & Disability,Elena BONETTI,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Foreign Affairs,Luigi DI MAIO,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Health,Roberto SPERANZA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Infrastructure,Paola DE MICHELI,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Interior,Luciana LAMORGESE,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Justice,Alfonso BONAFEDE,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Labor,Nunzia CATALFO,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Public Admin.,Fabiana DADONE,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of the South,Giuseppe Luciano Calogero PROVENZANO,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Regions & Autonomous Areas,Francesco BOCCIA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Relations With the Parliament & Direct Democracy,Federico D'INCA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Technical Innovation and Digitization,Paola PISANO,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Min. of Youth and Sport,Vincenzo SPADAFORA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,"Governor, Bank of Italy",Ignazio VISCO,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,Ambassador to the US,Armando VARRICCHIO,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Italy,2020,May,NA,"Permanent Representative to the UN, New York",Mariangela ZAPPIA,Titular,NA,May2020ChiefsDirectory.pdf,11-Sep-19,10/13/2021 3:35
Jamaica,2020,May,NA,Prime Min.,Andrew HOLNESS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,"Min. of Culture, Gender, Entertainment, & Sport",Olivia Atavia GRANGE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Defense,Andrew HOLNESS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Economic Growth & Job Creation,Andrew HOLNESS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,"Min. of Education, Youth, & Information",Ruel Bankroft REID,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,"Min. of Entertainment, Sports, Culture, & Gender Affairs",Olivia GRANGE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Finance & the Public Service,Nigel CLARKE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Foreign Affairs & Foreign Trade,Kamina Elizabeth JOHNSON SMITH,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Health,"Christopher Charles TUFTON, Dr.",Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,"Min. of Industry, Commerce, Agriculture, & Fisheries",Audley SHAW,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Justice,Delroy Aubyn CHUCK,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Labor & Social Security,Shahine Elizabeth ROBINSON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Local Govt. & Community Development,Desmond MCKENZIE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of National Security,Horace CHANG,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,"Min. of Science, Energy, & Technology","Andrew O'Brian WHEATLEY, Dr.",Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Tourism,Edmund Curtis BARTLETT,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. of Transport & Mining,Robert MONTAGUE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. Without Portfolio,William James Charles HUTCHINSON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Min. Without Portfolio,Daryl Wesley Phillip VAZ,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,"Governor, Central Bank",Bryan WYNTER,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,Ambassador to the US,Audrey Patrice MARKS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Jamaica,2020,May,NA,"Permanent Representative to the UN, New York",Earle Courtenay RATTRAY,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Japan,2020,May,NA,Emperor,NARUHITO,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Prime Min.,ABE Shinzo,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Dep. Prime Min.,ASO Taro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Chief Cabinet Sec.,SUGA Yoshihide,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Min. of Agriculture, Forestry, & Fisheries",ETO Taku,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of Defense,KONO Taro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. for Economic Cooperation With Russia,KAJIYAMA Hiroshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Min. of Economy, Trade, & Industry",KAJIYAMA Hiroshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Min. of Education, Culture, Sports, Science, & Technology",HAGIUDA Koichi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of the Environment,KOIZUMI Shinjiro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of Finance,ASO Taro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of Foreign Affairs,MOTEGI Toshimitsu,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Min. of Health, Labor, & Welfare",KATO Katsunobo,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of Internal Affairs & Communications,TAKAICHI Sanae,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of Justice,MORI Masako,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Min. of Land, Infrastructure, Transport, & Tourism",AKABA Kazuyoshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. for Promoting Dynamic Engagement of All Citizens,ETO Seiichi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of Reconstruction,TANAKA Kazunori,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of the Abduction Issue,SUGA Yoshihide,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Admin. Reform,TAKEDA Ryota,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Building National Resilience,TAKEDA Ryota,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Civil Service Reform,TAKEDA Ryota,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Comprehensive Policy Coordination for Revival From the Nuclear Accident at Fukushima,TANAKA Kazunori,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Min. in Charge of ""Cool Japan"" Strategy",TAKEMOTO Naokazu,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Education Rebuilding,HAGIUDA Koichi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Industrial Competitiveness,KAJIYAMA,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Information Technology Policy,TAKEMOTO Naokazu,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Mitigating the Impact of US Forces in Okinawa,SUGA Yoshihide,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Ocean Policy & Territorial Issues,ETO Seiichi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Overcoming Deflation & Yen Appreciation,ASO Taro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Reforming Ways of Working,KATO Katsunobo,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Regional Revitalization,KITAMURA Seigo,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of the Response to the Economic Impact Caused by the Nuclear Incident,SEKO Hiroshige,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Social Security Reform,NISHIMURA Yasutoshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of the Tokyo Olympic & Paralympic Games,HASHIMOTO Seiko,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of TPP & Japan-US Trade Negotiations,NISHIMURA Yasutoshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Water Cycle Policy,AKABA Kazuyoshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. in Charge of Women's Empowerment,HASHIMOTO Seiko,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Consumer Affairs & Food Safety,ETO Seiichi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Disaster Management,TAKEDA Ryota,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Economic & Fiscal Policy,NISHIMURA Yasutoshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Financial Services,ASO Taro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Gender Equality,HASHIMOTO Seiko,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Intellectual Property Strategy,TAKEMOTO Naokazu,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Measures for Declining Birthrate,ETO Seiichi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for the Nuclear Damage Compensation & Decommissioning Facilitation Corporation,KAJIYAMA Hiroshi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Nuclear Emergency Preparedness,KOIZUMI Shinjiro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Okinawa & Northern Territories Affairs,ETO Seiichi,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Regulatory Reform,KITAMURA Seigo,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Science & Technology Policy,TAKEMOTO Naokazu,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for the Social Security & Tax Number System,TAKAICHI Sanae,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Min. of State for Space Policy,TAKEMOTO Naokazu,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Chmn., National Public Safety Commission",TAKEDA Ryota,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Governor, Bank of Japan",KURODA Haruhiko,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,Ambassador to the US,SUGIYAMA Shinsuke,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Japan,2020,May,NA,"Permanent Representative to the UN, New York",BESSHO Koro,Titular,NA,May2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,King,ABDALLAH II,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Prime Min. & Min. of Defense,Omar RAZZAZ,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Dep. Prime Min. & Min. of State,NA,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Agriculture,Ibrahim SHAHAHDEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Awqaf & Islamic Affairs,Mohammad KHALAILEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Culture,Basim TWEISSI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Digital Economy & Entrepreneurship,Muthana GHARAIBEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Education,Tayseer NUEIMI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Energy & Mineral Resources,Hala ZAWATI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Environment,Saleh KHARABSHEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Finance,Mohammad al-ISSIS,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Foreign Affairs & Expatriates,Ayman al-SAFADI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Health,Saad al-JABER,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Higher Education & Scientific Research,Muhyiddine TOUQ,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,"Min. of Industry, Trade, & Supply",Tareq HAMMOURI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Interior,Salamah HAMMAD,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Justice,Bassam TALHOUNI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Labor,Nidal BATAINEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Local Administration,Walid MASRI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Planning & Intl. Cooperation & State Min. for Economic Affairs,Wissam RABADI,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Political & Parliamentary Affairs,Musa MAAYTAH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Public Works & Housing,Falah OMOUSH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Social Development,Basma ISHAQAT,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of State for Institutional Performance Development,Yasera GHOSHEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of State for Legal Affairs,Mubarak ABU YAMIN,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of State for Media Affairs,Amjad ADAILEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of State for Prime Ministry Affairs,Sami DAOUD,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Tourism & Antiquities,Majd SHWEIKEH,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Transport,Khalid SAIF,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Water & Irrigation,Raed ABUL SAUD,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Min. of Youth,Fares BRAIZAT,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,"Governor, Central Bank of Jordan",Ziad FARIZ,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,Ambassador to the US,Dina KAWAR,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Jordan,2020,May,NA,"Permanent Representative to the UN, New York",Sima BAHOUS,Titular,NA,May2020ChiefsDirectory.pdf,9-Jan-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,First Pres.,Nursultan NAZARBAYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Pres.,Kasym-Zhomart TOKAYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Prime Min.,Askar MAMIN,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,First Dep. Prime Min.,Alikhan SMAILOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Dep. Prime Min.,Yeraly TUGZHANOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Dep. Prime Min.,Roman SKLYAR,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Agriculture,Saparkhan OMAROV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Culture & Sport,Aktoty RAIMKULOVA,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Defense,Nurlan YERMEKBAYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,"Min. of Digital Development, Defense, & Aerospace Industry",Askar ZHUMAGALIYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,"Min. of Ecology, Geology, and Natural Resources",Magzum MIRZAGALIYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Education & Science,Askhat AYMAGAMBETOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Energy,Nurlan NOGAYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Finance,Yerulan ZHAMAUBAYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Foreign Affairs,Mukhtar TLEUBERDI,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Health,Yelzhan BIRTANOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Industry & Infrastructural Development,Beybut ATAMKULOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Information & Social Development,Aida BALAYEVA,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Internal Affairs,Yerlan TURGUMBAYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Justice,Marat BEKETAYEV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Labor & Social Protection of the Population,Birzhan NURYMBETOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of National Economy,Ruslan DALENOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
Kazakhstan,2020,May,NA,Min. of Trade and Integration,Bakhyt SULTANOV,Titular,NA,May2020ChiefsDirectory.pdf,18-May-20,10/13/2021 3:35
