Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Honduras,2020,September,NA,Min. of Security,"Julian PACHECO Tinoco, Gen. (Ret.)",Titular,NA,September2020ChiefsDirectory.pdf,23-Aug-19,10/13/2021 3:35
Honduras,2020,September,NA,Min. of Tourism,Emilio SILVESTRI,Titular,NA,September2020ChiefsDirectory.pdf,23-Aug-19,10/13/2021 3:35
Honduras,2020,September,NA,Attorney Gen.,Oscar Fernando CHINCHILLA Banegas,Titular,NA,September2020ChiefsDirectory.pdf,23-Aug-19,10/13/2021 3:35
Honduras,2020,September,NA,"Pres., Central Bank",Wilfredo Rafael CERRATO Rodriguez,Titular,NA,September2020ChiefsDirectory.pdf,23-Aug-19,10/13/2021 3:35
Honduras,2020,September,NA,Ambassador to the US,Maria Dolores AGUERO Lara,Titular,NA,September2020ChiefsDirectory.pdf,23-Aug-19,10/13/2021 3:35
Honduras,2020,September,NA,"Permanent Representative to the UN, New York",Mary Elizabeth FLORES FLAKE,Titular,NA,September2020ChiefsDirectory.pdf,23-Aug-19,10/13/2021 3:35
Hungary,2020,September,NA,Pres.,Janos ADER,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Prime Min.,Viktor ORBAN,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Dep. Prime Min.,Zsolt SEMJEN,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Head of the Prime Minister's Cabinet,Antal ROGAN,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Prime Minister's Office,Gergely GULYAS,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Agriculture & Rural Development,Istvan NAGY,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Defense,"Tibor BENKO, Gen.",Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Finance,Mihaly VARGA,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Foreign Affairs & Trade,Peter SZIJJARTO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Human Capacities,Miklos KASLER,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. for Innovation & Technology,Laszlo PALKOVICS,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Interior,Sandor PINTER,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. of Justice,Laszlo TROCSANYI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. Without Portfolio Responsible for Management of National Assets,Andrea BARTFAI-MAGER,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Min. Without Portfolio Responsible for the Paks Nuclear Power Plant Expansion,Janos SULI,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,"Governor, National Bank of Hungary",Gyorgy MATOLCSY,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,Ambassador to the US,Laszlo SZABO,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Hungary,2020,September,NA,"Permanent Representative to the UN, New York",Katalin BOGYAY,Titular,NA,September2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Iceland,2020,September,NA,Pres.,Gudni Thorlacius JOHANNESSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Prime Min.,Katrin JAKOBSDOTTIR,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,"Min. of Education, Science, & Culture",Lilja ALFREDSDOTTIR,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Environment & Natural Resources,Gudmundur I. GUDBRANDSSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Finance & Economic Affairs,Bjarni BENEDIKTSSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Fisheries & Agriculture,Kristjan Thor JULIUSSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Foreign Affairs & International Development Cooperation,Gudlaugur Thor THORDARSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Health,Svandis SVAVARSDOTTIR,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,"Min. of Industry, Innovation, & Tourism",Thordis Kolbrun Reykfjord GYLFADOTTIR,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Justice,Aslaug Arna SIGURBJORNSDOTTIR,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Social Affairs & Children,Asmundur Einar DADASON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Min. of Transport & Local Govt.,Sigurdur Ingi JOHANNSSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,"Dir., Central Bank of Iceland",Asgeir JONSSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,Ambassador to the US,Bergdis ELLERTSDOTTIR,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
Iceland,2020,September,NA,"Permanent Representative to the UN, New York",Jorundur VALTYSSON,Titular,NA,September2020ChiefsDirectory.pdf,23-Jun-20,10/13/2021 3:35
India,2020,September,NA,Pres.,Ram Nath KOVIND,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Vice Pres.,M. Venkaiah NAIDU,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Prime Min.,Narendra MODI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,National Security Adviser,Ajit Kumar DOVAL,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Agriculture & Farmer Welfare,Narengra Singh TOMAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Min. of Animal Husbandry, Dairying & Fisheries",Giriraj SINGH,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Chemicals & Fertilizers,D. V. Sadananda GOWDA,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Coal,Pralhad JOSHI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Commerce & Industry,Piyush GOYAL,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Communications,Ravi Shankar PRASAD,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Min. of Consumer Affairs, Food, & Public Distribution",Ramvilas PASWAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Corporate Affairs,Nirmala SITHARAMAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Defense,Rajnath SINGH,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Earth Sciences,Harsh VARDHAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Electronics & Information Technology,Ravi Shankar PRASAD,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Min. of Environment, Forest, & Climate Change",Prakash JAVADEKAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of External Affairs,Subrahmanyam JAISHANKAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Finance,Nirmala SITHARAMAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Food Processing Industries,Harsimrat Kaur BADAL,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Health & Family Welfare,Harsh VARDHAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Heavy Industries & Public Enterprises,Prakash JAVADEKAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Home Affairs,Amit SHAH,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Human Resource Development,"Ramesh ""Nishank"" POKHRIYAL",Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Information & Broadcasting,Prakash JAVADEKAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Law & Justice,Ravi Shankar PRASAD,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Min. of Jal Shakti (Drinking Water, Hydroelectricity, & Water Resources)",Gajendra Singh SHEKHAWAT,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Min. of Micro, Small & Medium Enterprises",Nitin GADKARI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Mines,Pralhad JOSHI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Minority Affairs,Mukhtar Abbas NAQVI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Panchayati Raj,Narendra Singh TOMAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Parliamentary Affairs,Pralhad JOSHI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Min. of Personnel, Public Grievances, & Pensions",Narendra MODI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Petroleum & Natural Gas,Dharmendra PRADHAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Railways,Piyush GOYAL,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Road Transport & Highways,Nitin GADKARI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Rural Development,Narendra Singh TOMAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Science & Technology,Harsh VARDHAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Skill Development & Entrepreneurship,Mahendra Nath PANDEY,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Social Justice & Empowerment,Thaawar Chand GEHLOT,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Steel,Dharmendra PRADHAN,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Textiles,Smriti Zubin IRANI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Tribal Affairs,Arjun MUNDA,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of Women & Child Development,Smriti Zubin IRANI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Min. of State (Independent Charge) for Ayurveda, Yoga & Naturopathy, Unani, Siddha & Homeopathy",Shripad Yesso NAIK,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Civil Aviation,Hardeep Singh PURI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Culture,Prahalad Singh PATEL,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Development of Northeastern Region,Jitendra SINGH,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Housing & Urban Affairs,Hardeep Singh PURI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Labor & Employment,Santosh Kumar GANGWAR,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for New & Renewable Energy,Raj Kumar SINGH,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Planning,Inderjit Singh RAO,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Power,Raj Kumar SINGH,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Shipping,Mansukh MANDAVIYA,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Statistics & Program Implementation,Inderjit Singh RAO,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Tourism,Prahalad Singh PATEL,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Min. of State (Independent Charge) for Youth Affairs & Sports,Kiren RIJIJU,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Head, Dept. of Atomic Energy",Narendra MODI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Head, Dept. of Space",Narendra MODI,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Governor, Reserve Bank of India",Shaktikanta DAS,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,Ambassador to the US,Taranjit Singh SANDHU,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
India,2020,September,NA,"Permanent Representative to the UN, New York",T. S. Tirumurti,Titular,NA,September2020ChiefsDirectory.pdf,20-May-20,10/13/2021 3:35
Indonesia,2020,September,NA,Pres.,"Joko ""Jokowi"" WIDODO",Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Vice Pres.,Ma'ruf AMIN,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Coordinating Min. for Economic Affairs,Airlangga HARTARTO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Coordinating Min. for Human Development & Culture,Muhadjir EFFENDY,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Coordinating Min. for Maritime Affairs & Investment,LUHUT Binsar Pandjaitan,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,"Coordinating Min. for Political, Legal, & Security Affairs",MAHFUD MD,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,State Sec.,PRATIKNO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Administrative & Bureaucratic Reform,Tjahjo KUMOLO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Agriculture,Syahrul Yasin LIMPO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Communication & Information Technology,Johnny G. PLATE,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Cooperatives & Small to Medium Enterprises,Teten MASDUKI,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Defense,PRABOWO Subianto Djojohadikusumo,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Education & Culture,Nadiem MAKARIM,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Energy & Mineral Resources,Arifin TASRIF,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Environment & Forestry,SITI Nurbaya Bakar,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Finance,SRI MULYANI Indrawati,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Foreign Affairs,Retno Lestari Priansari MARSUDI,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Health,Terawan Agus PUTRANTO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Home Affairs,Tito KARNAVIAN,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Industry,Agus Gumiwang KARTASASMITA,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Land & Spatial Planning,Sofian DJALIL,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Law & Human Rights,Yasonna H. LAOLY,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Manpower,Ida FAUZIYAH,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Marine Affairs & Fisheries,Edhy PRABOWO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of National Development Planning Agency,Suharso MONOARFA,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Public Works & Housing,Basuki HADIMULJONO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Religious Affairs,Fachrul RAZI,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Research & Technology,Bambang BRODJONEGORO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Rural Development & Transmigration,Abdul Halim ISKANDAR,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Social Affairs,Juliari BATUBARA,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Sports & Youth Affairs,Zainudin AMALI,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of State-Owned Enterprises,Erick THOHIR,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Tourism & Creative Economy,WISHNUTAMA Kusubandio,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Trade,Agus SUPARMANTO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Transportation,Budi Karya SUMADI,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Min. of Women's Empowerment & Child Protection,I Gusti Ayu Bintang DARMAVATI,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Attorney Gen.,ST BURHANUDDIN,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Cabinet Sec.,Pramono ANUNG,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,"Dir., State Intelligence Agency (BIN)",Budi GUNAWAN,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,"Governor, Bank Indonesia",Perry WARJIYO,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,Ambassador to the US,Mahendra SIREGAR,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Indonesia,2020,September,NA,"Permanent Representative to the UN, New York",Dian Triansyah DJANI,Titular,NA,September2020ChiefsDirectory.pdf,23-Oct-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Supreme Leader,"Ali Hoseini-KHAMENEI, Ayatollah",Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Pres.,"Hasan Fereidun RUHANI, Hojjat ol-Eslam",Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Sec. of the Cabinet,Mohsen HAJI-MIRZAIE,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Head, Presidential Office",Mahmud VAEZI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Head, Management and Planning Organization",Mohammad Baqer NOBAKHT,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,First Vice Pres.,Eshaq JAHANGIRI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Vice Pres. for Economic Affairs,Mohammad NAHAVANDIAN,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Vice Pres. for Executive Affairs,Mohammad SHARIAT-MADARI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Vice Pres. for Legal Affairs,Laya JONEIDI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Vice Pres. for Management, Development, and Human Resources",Mohammad Baqer NOBAKHT,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Vice Pres. for Parliamentary Affairs,Hosein Ali AMIRI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Vice Pres. for Planning & Budget Organization,Mohammad Baqer NOBAKHT,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Vice Pres. for Science & Technology,Sorena SATARI-Khavas,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Vice Pres. for Women's & Family Affairs,Masumeh EBTEKAR,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Vice Pres. & Head, Administrative Recruitment Organization",Jamshid ANSARI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Vice Pres. & Head, Atomic Energy Organization of Iran",Ali Akbar SALEHI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Vice Pres. & Head, Cultural Heritage, Handicrafts, & Tourism Organization",Ali Asqar MUNESAN,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Vice Pres. & Head, Environmental Protection Organization",Issa KALANTARI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,"Vice Pres. & Head, Martyrs & War Veterans Affairs Foundation","Mohammad Ali SHAHIDI, Hojjat ol-Eslam",Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Min. of Agricultural Jihad,Mahmud HOJJATI-Najafabadi,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Min. of Communication & Information Technology,Mohammad Javad Azari-JAHROMI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Min. of Culture & Islamic Guidance,Abbas SALEHI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Min. of Defense & Armed Forces Logistics,Amir HATAMI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Min. of Economic Affairs & Finance,Farhad DEJPASAND,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Min. of Education,Mohammad BATHAEI,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
Iran - NDE,2020,September,NA,Min. of Energy,Reza ARDEKANIAN,Titular,NA,September2020ChiefsDirectory.pdf,12-Apr-19,10/13/2021 3:35
