Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Eswatini,2020,June,NA,"Min. of Commerce, Industry, & Trade",Manqoba KHUMALO,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Economic Planning & Development,Tambo GINA,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Education & Training,Lady Howard MABUZA,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Finance,Neal RIJKENBERG,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Foreign Affairs & Intl. Cooperation,Thuli DLADLA,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Health,Lizzie NKOSI,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Home Affairs,"LINDIWE, Princess",Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Housing & Urban Development,"SIMELANE, Prince",Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,"Min. of Information, Communication, & Technology","SIKHANYISO, Princess",Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Justice & Constitutional Affairs,Pholile SHAKANTU,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Labor & Social Security,Makhosi VILAKATI,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Natural Resources & Energy,Peter BHEMBE,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Public Service,Christian NTSHANGASE,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Public Works & Transport,"Ndlaluhlaza NDWANDWE, Chief",Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,"Min. of Sports, Culture, & Youth Affairs",Harries Madze BULUNGA,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Tinkhundla Admin. & Development,David Cruiser NGCAMPHALALA,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Min. of Tourism & Environmental Affairs,Moses VILAKATI,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,"Governor, Central Bank",Majozi SITHOLE,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,Ambassador to the US,Njabuliso Busisiwe Sikulile GWEBU,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Eswatini,2020,June,NA,"Permanent Representative to the UN, New York",Melusi Martin MASUKU,Titular,NA,June2020ChiefsDirectory.pdf,3-Jul-19,10/13/2021 3:35
Ethiopia,2020,June,NA,Pres.,SAHLE-WORK Zewde,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Prime Min.,ABIY Ahmed,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Dep. Prime Min.,DEMEKE Mekonnen Hassen,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Agriculture,Oumer HUSSEIN,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Cabinet Affairs,ALEMAYEHU Tegenu,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Communication & Information Technology,UBAH Mohammed Huessin,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Culture & Tourism,HIRUT Kassaw,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Defense,Aysha MOHAMMED,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Education,TILAYE Getie,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Federal & Pastoralist Development Affairs,KEBEDE Chane,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Finance & Economic Cooperation,Tito MBOWENI,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Foreign Affairs,WORKNEH Gebeyehu,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Health,AMIR Aman,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Innovation & Technology,GETAHUN Mekuria,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Justice,BERHANU Tsegaye,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Labor & Social Affairs,ERGOGE Tesfaye,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Mines & Petroleum,Samuel HURKO,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Peace,MUFERIAT Kamil,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Public Enterprises Development,TESHOME Toga,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Revenue,ADANECH Abebe,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Science & Higher Education,HIRUT Woldemariam,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Trade & Industry,FETLEWORK Gebregziabher,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Transport,DAGMAWIT Moges,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Urban Development & Construction,JANTRAR Abay Yigzaw,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,"Min. of Water, Irrigation, & Electricity",SILESHI Bekele,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,"Min. of Women, Children, & Youth Affairs",YALEM Tsegaye Assefa,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Min. of Youth and Sports,RISTU Yirdaw,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,"Governor, National Bank of Ethiopia",TEKLEWOLD Atnafu,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,Ambassador to the US,KASSA Tekleberhan,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ethiopia,2020,June,NA,"Permanent Representative to the UN, New York",TAYE Atske Selassie,Titular,NA,June2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Fiji,2020,June,NA,Pres.,"Jioji KONROTE, Maj. Gen. (Ret.)",Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Prime Min.,"Josaia Voreqe BAINIMARAMA, RAdm. (Ret.)",Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Dep. Prime Min.,Aiyaz SAYED-KHAIYUM,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Agriculture, Environment, & Waterways",Mahendra REDDY,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Commerce, Trade, & Tourism",Faiyaz KOYA,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Defense, National Security, & Policing",Inia SERUIRATU,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Disaster Management,Inia SERUIRATU,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Economy, Public Enterprises, Public Service, Communications, & Elections",Aiyaz SAYED-KHAIYUM,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Education, Heritage, & Arts",Rosy Sofia AKBAR,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Employment, Productivity, Industrial Relations, Youth, & Sports",Parveen KUMAR Bala,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Fisheries,Semi KOROILAVESAU,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Foreign Affairs,"Josaia Voreqe BAINIMARAMA, RAdm. (Ret.)",Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Forestry,Osea NAIQAMU,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Health & Medical Services,"Ifereimi WAQAINABETE, Dr.",Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Infrastructure & Meteorological Services,Jone USAMATE,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Lands & Mineral Resources,Jone USAMATE,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Local Government, Housing, & Community Development",Premila KUMAR,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Rural & Maritime Development,Inia SERUIRATU,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Sugar Industry,"Josaia Voreqe BAINIMARAMA, RAdm. (Ret.)",Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Taukei Affairs,"Josaia Voreqe BAINIMARAMA, RAdm. (Ret.)",Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Min. for Transport,Faiyaz KOYA,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Min. for Women, Children, & Poverty Alleviation",Mereseini VUNIWAQA,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Attorney Gen.,Aiyaz SAYED-KHAIYUM,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Acting Governor & Dep. Governor, Reserve Bank",Faizul Ariff ALI,Acting,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,Ambassador to the US,Naivakararurubalavu SOLO MARA,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Fiji,2020,June,NA,"Permanent Representative to the UN, New York",Satyendra PRASAD,Titular,NA,June2020ChiefsDirectory.pdf,30-Apr-20,10/13/2021 3:35
Finland,2020,June,NA,Pres.,Sauli NIINISTO,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Prime Min.,Sanna MARIN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Dep. Prime Min.,Katri KULMUNI,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Agriculture & Forestry,Jari LEPPA,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Defense,Antti KAIKKONEN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Economic Affairs,Mila LINTILA,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Education,Li ANDERSSON,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Employment,Tuula HAATAINEN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of the Environment and Climate Change,Krista MIKKONEN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. for European Affairs and Ownership Steering,Tytti TUPPURAINEN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Family Affairs & Social Services,Krista KIURU,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Finance,Katri KULMUNI,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. for Foreign Affairs,Pekka HAAVISTO,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. for Foreign Trade & Development,Ville SKINNARI,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Interior,Maria OHISALO,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Justice,Anna-Kaja HENRIKSSON,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Local Government,Sirpa PAATERO,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Social Affairs & Health,Aino-Kaisa PEKONEN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Science & Culture,Hanna KOSONEN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Transport & Communications,Timo HARAKKA,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Min. of Equality and Nordic Cooperation,Thomas BLOMQVIST,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,"Governor, Bank of Finland",Olli REHN,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,Ambassador to the US,Kirsti Helena KAUPPI,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
Finland,2020,June,NA,"Permanent Representative to the UN, New York",Jukka SALOVAARA,Titular,NA,June2020ChiefsDirectory.pdf,26-Dec-19,10/13/2021 3:35
France,2020,June,NA,Pres.,Emmanuel MACRON,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Prime Min.,Edouard PHILIPPE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Agriculture & Food,Didier GUILLAUME,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of the Armed Forces,Florence PARLY,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Culture,Franck RIESTER,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. for Disabled People, Supporting the Prime Min.",Sophie CLUZEL,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of the Ecological & Inclusive Transition,Elisabeth BORNE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Economy & Finance,Bruno LE MAIRE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. for Europe & Foreign Affairs,Jean-Yves LE DRIAN,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. for European Affairs, Supporting the Min. for Europe & Foreign Affairs",Amelie DE MONTCHALIN,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. for Gender Equality, Supporting the Prime Min.",Marlene SCHIAPPA,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. of Higher Education, Research, & Innovation",Frederique VIDAL,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of the Interior,Christophe CASTANER,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Justice & Keeper of the Seals,Nicole BELLOUBET,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Labor,Muriel PENICAUD,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. for Local Authorities, Supporting the Min. of Territorial Cohesion & Relations With Local Authorities",Sebastien LECORNU,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of National Education & Youth,Jean-Michel BLANQUER,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. for Overseas France,Annick GIRARDIN,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Public Action & Accounts,Gerald DARMANIN,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. for Relations With Parliament, Supporting the Prime Min.",Marc FESNEAU,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. for Solidarity & Health,Agnes BUZYN,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Sport,Roxana MARACINEANU,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Min. of Territorial Cohesion & Relations With Local Authorities,Jacqueline GOURAULT,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. for Transport, Supporting the Min. of the Ecological & Inclusive Transition",Elisabeth BORNE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min. for Urban Affairs and Housing, Supporting the Min. of Territorial Cohesion & Relations With Local Authorities",Julien DENORMANDIE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min., Supporting the Min. of the Armed Forces",Genevieve DARRIEUSSECQ,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min., Supporting the Min. for Europe & Foreign Affairs",Jean-Baptiste LEMOYNE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Min., Supporting the Min. of the Interior",Jacqueline GOURAULT,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Governor, Bank of France",Francois VILLEROY de Galhau,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,Ambassador to the US,Philippe ETIENNE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
France,2020,June,NA,"Permanent Representative to the UN, New York",Nicolas DE RIVIERE,Titular,NA,June2020ChiefsDirectory.pdf,18-Jul-19,10/13/2021 3:35
Gabon,2020,June,NA,Pres.,Ali BONGO Ondimba,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Prime Min.,Julien Nkoghe BEKALE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Agriculture, Livestock, Fishing & Food",Biendi Maganga MOUSSAVOU,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Communication, Digital Economy & Government Spokesperson",Rigobert IKAMBOUAYAT NDEKA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Culture, Sports & Charged With Youth and Community Life",Franck NGUEMA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Decentralization, Cohesion & Development of Territories",Lambert Noel MATHA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Economy, Finances & National Solidarity",Roger OWONO MBA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Employment, Public Function, Labor & Professional Training, in Charge of Social Dialogue",Madeleine BERRE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Equipment, Infrastructure & Public Works",Arnauld Calixte Engandji ALANDJI,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Min. of Foreign Affairs,Alain Claude BILIE-BY-NZE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Forest, Sea & Environment, in Charge of Climate Plan",Lee WHITE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Minister of Health,Max LIMOUKOU,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Higher Education, Scientific Research & Technology Transfer",Jean de Dieu Moukagni IWANGOU,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Min. of Justice,Edgard Anicet Mboumbou MIYAKOU,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Land Development, Urban Planning & Housing",Ernest MPOUHO EPIGAT,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Mines, Energy & Hydraulic Resources",Emmanuel Norbert Tony ONDO MBA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Min. of National Defense,Rose Christiane Ossouka RAPONDA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Min. of National Education & Civic Formation,Michel Menga M'ESSONE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Oil, Gas, and Hydrocarbons",Noel MBOUMBA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Promotion of Good Governance, Fight Against Corruption & Evaluation of Public Policy",Francis NKEA Ndzigue,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Promotion of Investments, Public-Private Partnerships, Charged With Improving Business Environment",Jean Fidele OTANDAULT,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Min. of Relations with Constitutional Institutions and Independent Administrative Authorities,Denise Mekam'ne Edzidzie epouse TATY,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Min. of Trade, Artisan Crafts, SMEs & Industry",Jean-Marie OGANDAGA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Min. of Transportation and Tourism,Justin NDOUNDANGOYE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Deputy to Economic/Finance Minister, in Charge of Budget",Sosthene OSSOUNGOU NDIBANGOYE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Deputy to Education Minister,Yolande NYONDA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Deputy to Foreign Minister,Nanette LONGA-MAKINDA,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Deputy to Interior/Justice Minister,Arsene Edouard NKOGHE,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Deputy to Investment Promotion Minister,Francoise ASSENGONE OBAME,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Deputy to Prime Minister, in Charge of Grand Projects",Christian MENVIE OBAME,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,Ambassador to the US,Michael MOUSSA-ADAMO,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
Gabon,2020,June,NA,"Permanent Representative to the UN, New York",Michel Xavier BIANG,Titular,NA,June2020ChiefsDirectory.pdf,24-Jun-19,10/13/2021 3:35
"Gambia, The",2020,June,NA,Pres.,Adama BARROW,Titular,NA,June2020ChiefsDirectory.pdf,3-Apr-19,10/13/2021 3:35
"Gambia, The",2020,June,NA,Vice Pres.,Isatou TOURAY,Titular,NA,June2020ChiefsDirectory.pdf,3-Apr-19,10/13/2021 3:35
"Gambia, The",2020,June,NA,Min. of Agriculture,Amie FABUREH,Titular,NA,June2020ChiefsDirectory.pdf,3-Apr-19,10/13/2021 3:35
